Rank,Taxon,n_pairs,n_plaque,n_abscess,median_plaque,median_abscess,mean_plaque,mean_abscess,p_value,difference_in_median,difference_in_mean,Enrichment,BH_adjusted_p_value
species,Peptidiphaga gingivicola,25,25,25,1.1127182536456712e-10,1.590752186090993e-10,7.247207079971375e-4,2.984823744134328e-4,0.15384919853794518,-4.7803393244532186e-11,4.2623833358370467e-4,Abscess,0.23693848694693997
species,Peptidiphaga sp. HMT 183,25,25,25,4.979724396573865e-10,4.1614641322723713e-10,0.011610727203153806,9.396865069559926e-4,0.07142542948962954,8.182602643014941e-11,0.010671040696197813,Plaque,0.1326472261950263
species,Peptococcus sp. HMT 167,25,25,25,2.9672486763884563e-10,2.013590303388721e-9,2.0665726918792367e-4,0.0037259997556046693,6.32739428044683e-4,-1.7168654357498755e-9,-0.003519342486416746,Abscess,0.023305902266312493
species,Peptococcus sp. HMT 168,25,25,25,3.1411963284422735e-10,3.1947175825256867e-10,1.537061961733891e-4,3.071200843520865e-4,0.686504181787592,-5.35212540834132e-12,-1.534138881786974e-4,Abscess,0.7455401679364021
species,Peptoniphilaceae G-3 bacterium HMT 929,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,8.745921664546699e-11,6.363127514119739e-6,0.05963483009045978,-1.3741886162936737e-11,-6.3630400549030935e-6,Abscess,0.11611715814970583
species,Peptoniphilus lacrimalis,25,25,25,3.522490752952038e-11,5.3245293042094776e-11,8.745921664546699e-11,2.0298846940628769e-4,0.02381004514554109,-1.8020385512574398e-11,-2.0298838194707103e-4,Abscess,0.08221906214319658
species,Peptoniphilus sp. HMT 187,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,8.745921664546699e-11,1.0817126742394328e-4,0.05963483009045978,-1.3741886162936737e-11,-1.0817117996472664e-4,Abscess,0.11611715814970583
species,Peptoniphilus sp. HMT 375,25,25,25,7.044981505904076e-11,9.793358738491423e-11,1.7491843329093397e-10,5.623894590552023e-4,0.05963483009045978,-2.7483772325873474e-11,-5.623892841367691e-4,Abscess,0.11611715814970583
species,Peptoniphilus sp. HMT 386,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,8.745921664546699e-11,8.696123827606339e-5,0.05963483009045978,-1.3741886162936737e-11,-8.696115081684675e-5,Abscess,0.11611715814970583
species,Peptostreptococcaceae G-1 Eubacterium infirmum,25,25,25,7.044981505904076e-11,2.024495823904902e-10,1.7491843329093397e-10,0.0017425546614036256,6.32739428044683e-4,-1.3199976733144945e-10,-0.0017425544864851923,Abscess,0.023305902266312493
species,Peptostreptococcaceae G-1 Eubacterium sulci,25,25,25,1.6189741934372776e-10,2.129811721683791e-10,0.0011636207202923641,1.0124674840246146e-4,0.28180362857627694,-5.108375282465134e-11,0.0010623739718899027,Abscess,0.37070596378188814
species,Peptostreptococcaceae G-2 bacterium HMT 091,25,25,25,7.044981505904076e-11,1.144426456076591e-10,1.7491843329093397e-10,5.274924209076943e-5,0.009055004653889823,-4.399283054861834e-11,-5.2749067172336133e-5,Abscess,0.055587667458601414
species,Peptostreptococcaceae G-4 bacterium HMT 369,25,25,25,7.044981505904076e-11,1.4847806814229503e-10,1.7491843329093397e-10,5.454955218003349e-4,0.0010283872597180606,-7.802825308325428e-11,-5.454953468819017e-4,Abscess,0.02497260122162146
species,Peptostreptococcaceae G-5 Eubacterium saphenum,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,1.2947545824228089e-5,0.04086222382142676,-1.7800165340179388e-11,-1.2947458365011443e-5,Abscess,0.10439943889636202
species,Peptostreptococcaceae G-5 bacterium HMT 493,25,25,25,7.044981505904076e-11,1.0605014573939953e-10,1.7491843329093397e-10,1.5139373362817274e-4,0.013307365386794041,-3.5600330680358776e-11,-1.5139355870973946e-4,Abscess,0.05655630289387467
species,Peptostreptococcaceae G-6 Eubacterium nodatum,25,25,25,3.522490752952038e-11,5.722132280382955e-11,8.745921664546699e-11,3.3066462059407666e-4,0.016633281854241188,-2.199641527430917e-11,-3.3066453313486003e-4,Abscess,0.06564205874620184
species,Peptostreptococcaceae G-7 Eubacterium yurii subsps. yurii & margaretiae,25,25,25,2.255642445794646e-4,8.201509480437157e-9,7.229563029134734e-4,0.0031464293982235354,0.18735684085687884,2.2555604306998418e-4,-0.002423473095310062,Plaque,0.27421100549251803
species,Peptostreptococcaceae G-7 bacterium HMT 081,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,8.745921664546699e-11,2.7474583086696476e-4,0.05963483009045978,-1.3741886162936737e-11,-2.7474574340774813e-4,Abscess,0.11611715814970583
species,Peptostreptococcaceae G-9 Eubacterium brachy,25,25,25,1.4836243381942282e-10,4.5449366070606976e-10,2.8343899983882513e-4,0.0019167324175049982,0.03828109212703915,-3.061312268866469e-10,-0.001633293417666173,Abscess,0.10439943889636202
species,Peptostreptococcus stomatis,25,25,25,1.0848735901110963e-8,0.0017142860292541097,0.010304235265005549,0.016885882608839387,0.07142542948962954,-0.0017142751805182086,-0.006581647343833838,Abscess,0.1326472261950263
species,Porphyromonas asaccharolytica,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,8.745921664546699e-11,3.499655997097743e-4,0.05963483009045978,-1.3741886162936737e-11,-3.4996551225055766e-4,Abscess,0.11611715814970583
species,Porphyromonas catoniae,25,25,25,0.001259991582034152,1.619596659123922e-9,0.003177571637836564,0.0013436132942277767,0.03583990438424873,0.001259989962437493,0.0018339583436087874,Plaque,0.10439943889636202
species,Porphyromonas endodontalis,25,25,25,3.170241677656834e-10,1.022610736588657e-9,7.871329498092028e-10,0.011267862805928643,3.827330184225845e-4,-7.055865688229735e-10,-0.011267862018795694,Abscess,0.023305902266312493
species,Porphyromonas gingivalis,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,0.0013121662285622616,0.03135383035982697,-1.7800165340179388e-11,-0.0013121661411030449,Abscess,0.09557512426926566
species,Porphyromonas pasteri,25,25,25,0.007540726724173498,4.2788793947010324e-9,0.016958832365491328,0.0025593360791508805,0.003078784932796158,0.007540722445294103,0.014399496286340447,Plaque,0.029583107397736993
species,Porphyromonas sp. HMT 275,25,25,25,2.999785364114306e-10,3.7271705129466346e-10,9.995646965781269e-4,3.5782740404291725e-4,0.34632479159403856,-7.273851488323286e-11,6.417372925352097e-4,Abscess,0.4324168301823871
species,Porphyromonas sp. HMT 277,25,25,25,3.522490752952038e-11,5.722132280382955e-11,2.094218344844828e-6,8.443579993653115e-4,0.04086222382142676,-2.199641527430917e-11,-8.422637810204667e-4,Abscess,0.10439943889636202
species,Porphyromonas sp. HMT 278,25,25,25,1.5251641240363178e-9,3.566969256233461e-10,0.0015066520880699197,5.704375263489245e-4,0.33272043464084833,1.1684671984129718e-9,9.362145617209951e-4,Plaque,0.41898128806625345
species,Porphyromonas sp. HMT 284,25,25,25,2.1907402428699938e-10,3.181504372181986e-10,0.0013853852298715318,0.002408120657957116,0.15384919853794518,-9.907641293119923e-11,-0.0010227354280855842,Abscess,0.23693848694693997
species,Porphyromonas sp. HMT 930,25,25,25,0.0016541354961727118,6.445563206097366e-10,0.003476644820166779,0.002961919361179455,0.04646863371012922,0.0016541348516163912,5.14725458987324e-4,Plaque,0.11102235729663305
species,Porphyromonas uenonis,25,25,25,1.408996301180815e-10,2.288852912153182e-10,3.4983686658186794e-10,0.0035068346241314717,0.029297524005665328,-8.798566109723668e-11,-0.003506834274294605,Abscess,0.09452193876280346
species,Prevotella aurantiaca,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,8.745921664546699e-11,5.0482661938136074e-5,0.05963483009045978,-1.3741886162936737e-11,-5.048257447891943e-5,Abscess,0.11611715814970583
species,Prevotella baroniae,25,25,25,1.0567472258856114e-10,1.7166396841148864e-10,2.6237764993640093e-10,0.0016636323219975594,0.015451411063142588,-6.59892458229275e-11,-0.0016636320596199094,Abscess,0.0626561806413672
species,Prevotella bivia,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,8.745921664546699e-11,8.435839510432919e-4,0.05963483009045978,-1.3741886162936737e-11,-8.435838635840753e-4,Abscess,0.11611715814970583
species,Prevotella buccae,25,25,25,2.920986990493325e-10,4.577705824306363e-10,1.0447972618506032e-5,9.118591927734583e-4,0.012337440392892186,-1.6567188338130378e-10,-9.014112201549523e-4,Abscess,0.05655630289387467
species,Prevotella buccalis,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,8.745921664546699e-11,1.3574430531618716e-4,0.05963483009045978,-1.3741886162936737e-11,-1.357442178569705e-4,Abscess,0.11611715814970583
species,Prevotella dentalis,25,25,25,7.044981505904076e-11,1.0649058608418955e-10,1.7491843329093397e-10,1.4446098024994928e-4,0.0077267098093745405,-3.6040771025148796e-11,-1.44460805331516e-4,Abscess,0.04878865336776495
species,Prevotella denticola,25,25,25,5.587892158957729e-10,5.260266003038008e-4,0.006839445807984281,0.011348732116257266,0.09004973040401204,-5.260260415145849e-4,-0.004509286308272986,Abscess,0.1644709952007162
species,Prevotella enoeca,25,25,25,1.408996301180815e-10,2.288852912153182e-10,3.4983686658186794e-10,7.51339955619238e-5,0.002820365595679961,-8.798566109723668e-11,-7.51336457250572e-5,Abscess,0.02833185439296688
species,Prevotella fusca,25,25,25,1.0567472258856114e-10,1.590752186090993e-10,2.6237764993640093e-10,6.296266015470795e-4,0.03583990438424873,-5.3400496020538164e-11,-6.296263391694295e-4,Abscess,0.10439943889636202
species,Prevotella histicola,25,25,25,2.3282883995657205e-10,5.681170758825872e-10,3.0360453193537776e-4,0.003451068517304439,0.027358330156160644,-3.352882359260152e-10,-0.003147463985369061,Abscess,0.08957319947424448
species,Prevotella intermedia,25,25,25,2.5558636166816595e-10,3.7271705129466346e-10,1.1753794277385995e-5,0.006023461365749862,0.06337137131277046,-1.1713068962649751e-10,-0.006011707571472476,Abscess,0.12231504856001985
species,Prevotella jejuni,25,25,25,7.302467476233312e-11,9.793358738491423e-11,5.580135834404815e-4,2.375395115312738e-10,0.37457943471589183,-2.4908912622581107e-11,5.5801334590097e-4,Abscess,0.45484645644072574
species,Prevotella koreensis,25,25,25,7.044981505904076e-11,1.0605014573939953e-10,1.7491843329093397e-10,7.9964739630776e-4,0.03135383035982697,-3.5600330680358776e-11,-7.996472213893267e-4,Abscess,0.09557512426926566
species,Prevotella loescheii,25,25,25,7.044981505904076e-11,1.0605014573939953e-10,1.7491843329093397e-10,2.3889834076336244e-4,0.04646863371012922,-3.5600330680358776e-11,-2.3889816584492915e-4,Abscess,0.11102235729663305
species,Prevotella maculosa,25,25,25,1.4939173189721598e-9,1.912827978907018e-4,7.400568494998282e-4,0.003065619272012382,0.016633281854241188,-1.9128130397338283e-4,-0.002325562422512554,Abscess,0.06564205874620184
species,Prevotella marshii,25,25,25,2.023717741796597e-10,2.861066140191477e-10,1.2023041033688912e-4,3.746701228465181e-4,0.23645102010844776,-8.373483983948801e-11,-2.5443971250962896e-4,Abscess,0.3196065776389416
species,Prevotella melaninogenica,25,25,25,0.007724415728049671,1.8179746428242796e-9,0.012580989768975811,0.005047660131414524,0.04086222382142676,0.007724413910075028,0.007533329637561287,Plaque,0.10439943889636202
species,Prevotella micans,25,25,25,2.3282883995657205e-10,5.061239559762255e-10,8.383582042285907e-4,0.0011221501091180528,0.23645102010844776,-2.732951160196534e-10,-2.837919048894621e-4,Abscess,0.3196065776389416
species,Prevotella multiformis,25,25,25,1.408996301180815e-10,2.129811721683791e-10,3.4983686658186794e-10,7.428810451162813e-4,0.019237250787199386,-7.208154205029759e-11,-7.428806952794147e-4,Abscess,0.07330055903398387
species,Prevotella nanceiensis,25,25,25,6.381609353594683e-9,5.324529304209477e-10,0.001361561452525305,0.003487450013573048,0.5360092697932004,5.8491564231737355e-9,-0.0021258885610477432,Plaque,0.6059235223749222
species,Prevotella nigrescens,25,25,25,3.382498321727573e-4,0.01893095509868428,0.005716442966369484,0.034255538127202514,0.0019728131686076234,-0.018592705266511522,-0.02853909516083303,Abscess,0.02642374001589605
species,Prevotella oralis,25,25,25,7.044981505904076e-11,1.0605014573939953e-10,7.931435820708086e-6,2.0781594639911673e-6,0.09527036954999807,-3.5600330680358776e-11,5.853276356716918e-6,Abscess,0.17257993172581618
species,Prevotella oris,25,25,25,2.9571175913818868e-8,0.008935065833703857,0.0037817829521809266,0.016434583412003382,0.0012429801513024257,-0.008935036262527942,-0.012652800459822455,Abscess,0.02497260122162146
species,Prevotella oulorum,25,25,25,1.9144828060784056e-8,2.3309971817984027e-8,0.0023489919400306626,0.004123705334183622,0.14623118542852132,-4.165143757199972e-9,-0.0017747133941529592,Abscess,0.22838934261274355
species,Prevotella pallens,25,25,25,8.10044396992237e-10,6.363008744363973e-10,9.473035706407306e-4,7.403139997258872e-4,0.935664046257304,1.7374352255583964e-10,0.00020698957091484337,Plaque,0.9507207090706399
species,Prevotella pleuritidis,25,25,25,1.408996301180815e-10,2.377979504155641e-10,9.252911703823576e-5,0.002102262749833816,0.0025818996630628077,-9.689832029748257e-11,-0.00200973363279558,Abscess,0.02833185439296688
species,Prevotella saccharolytica,25,25,25,3.0503282480726353e-9,6.389435165051372e-10,0.0014011717001010168,0.005857121203690315,0.22596783720051722,2.411384731567498e-9,-0.004455949503589299,Plaque,0.31017945354853604
species,Prevotella salivae,25,25,25,6.402502795594969e-10,6.681513066403276e-10,0.0018885854791953034,0.003896960346692491,0.7063989674926868,-2.7901027080830726e-11,-0.002008374867497188,Abscess,0.7633944832072557
species,Prevotella scopos,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,2.0780406942354018e-6,0.043589346935158674,-1.7800165340179388e-11,-2.0779532350187564e-6,Abscess,0.10585984255681391
species,Prevotella shahii,25,25,25,3.651233738116656e-11,4.8966793692457115e-11,1.5065017553918725e-4,1.187697557656369e-10,0.16998484708770295,-1.2454456311290553e-11,1.5065005676943147e-4,Abscess,0.2512819478687783
species,Prevotella sp. HMT 292,25,25,25,7.047215606422585e-10,4.3038561978847215e-4,3.8623565494436504e-4,0.005242109581170223,0.0014982845247894579,-4.3038491506691153e-4,-0.004855873926225858,Abscess,0.025680853499581678
species,Prevotella sp. HMT 293,25,25,25,7.302467476233312e-11,1.0605014573939953e-10,1.9192843207259105e-6,6.473951066747693e-6,0.1064375040898226,-3.302547097706641e-11,-4.554666746021782e-6,Abscess,0.18595010595929481
species,Prevotella sp. HMT 300,25,25,25,2.833204838515236e-10,3.4276755584719984e-10,9.675875934717211e-5,9.349037239184886e-4,0.5720430567000259,-5.944707199567623e-11,-8.381449645713165e-4,Abscess,0.6401089393959782
species,Prevotella sp. HMT 301,25,25,25,7.418121690971141e-11,1.0649058608418955e-10,4.0890193732712195e-5,8.432785841711527e-5,0.029297524005665328,-3.2309369174478144e-11,-4.3437664684403076e-5,Abscess,0.09452193876280346
species,Prevotella sp. HMT 304,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,8.329669780811496e-5,0.03135383035982697,-1.7800165340179388e-11,-8.329661034889832e-5,Abscess,0.09557512426926566
species,Prevotella sp. HMT 306,25,25,25,1.1127182536456712e-10,1.590752186090993e-10,8.94734188718015e-5,0.0010572366031824155,0.1251049578534359,-4.7803393244532186e-11,-9.67763184310614e-4,Abscess,0.20556279320155638
species,Prevotella sp. HMT 309,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,4.188349230473011e-6,1.187697557656369e-10,0.24727350200082499,-1.3741886162936737e-11,4.188230460717245e-6,Abscess,0.32920146953121876
species,Prevotella sp. HMT 314,25,25,25,4.190919119218297e-10,4.79207637378853e-10,8.693779976028205e-4,5.897249289110674e-4,0.4512134700129799,-6.011572545702331e-11,2.7965306869175306e-4,Abscess,0.524832509857203
species,Prevotella sp. HMT 315,25,25,25,7.044981505904076e-11,1.1889897520778204e-10,1.7491843329093397e-10,3.8868018449395307e-4,0.005136937937857957,-4.844916014874128e-11,-0.00038868000957551977,Abscess,0.037842109475553616
species,Prevotella sp. HMT 317,25,25,25,8.465570853493985e-4,1.3473908432146758e-8,0.006828126087597678,0.004345462941501527,0.5184309864979647,8.465436114409664e-4,0.0024826631460961503,Plaque,0.5936437721038871
species,Prevotella sp. HMT 376,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,4.899810643937884e-5,0.03135383035982697,-1.7800165340179388e-11,-4.899801898016219e-5,Abscess,0.09557512426926566
species,Prevotella sp. HMT 396,25,25,25,7.044981505904076e-11,1.0605014573939953e-10,8.134226153370358e-5,6.69511789162517e-6,0.1251049578534359,-3.5600330680358776e-11,7.464714364207841e-5,Abscess,0.20556279320155638
species,Prevotella sp. HMT 443,25,25,25,1.7612453764760188e-10,2.6622646521047387e-10,4.372960832273349e-10,4.4235921765381996e-4,0.016633281854241188,-9.010192756287199e-11,-4.423587803577367e-4,Abscess,0.06564205874620184
species,Prevotella sp. HMT 472,25,25,25,1.0210574965751495e-8,1.619596659123922e-9,0.004581075415100335,0.00728117362093353,1,8.590978306627573e-9,-0.002700098205833195,Plaque,1
species,Prevotella sp. HMT 475,25,25,25,1.0953701214349968e-10,1.590752186090993e-10,2.0475120466990393e-5,0.0010397732032969994,0.09527036954999807,-4.9538206465599626e-11,-0.001019298082830009,Abscess,0.17257993172581618
species,Prevotella sp. HMT 942,25,25,25,1.408996301180815e-10,1.9586717476982846e-10,9.418624492965913e-4,4.750790230625476e-10,0.5360092697932004,-5.496754465174695e-11,9.418619742175682e-4,Abscess,0.6059235223749222
species,Prevotella veroralis,25,25,25,1.8256168690583281e-10,2.972474380194551e-10,3.82939469079611e-4,0.004410119672810693,0.11239768319071032,-1.1468575111362228e-10,-0.004027180203731082,Abscess,0.19181380683511182
species,Propionibacteriaceae G-1 bacterium HMT 915,25,25,25,3.651233738116656e-11,4.8966793692457115e-11,1.3059178640182733e-5,1.187697557656369e-10,0.1389052348020827,-1.2454456311290553e-11,1.3059059870426967e-5,Abscess,0.22244968761782807
species,Propionibacteriaceae G-2 bacterium HMT 192,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,3.803497977874364e-5,0.05608292288228483,-1.7800165340179388e-11,-3.803489231952699e-5,Abscess,0.11611715814970583
species,Pseudoleptotrichia goodfellowii,25,25,25,7.65793122431362e-9,7.133938512466924e-10,0.001559885569099455,0.002916437495988398,0.6473709883196748,6.944537373066928e-9,-0.0013565519268889429,Plaque,0.7065135230550526
species,Pseudoleptotrichia sp. HMT 219,25,25,25,2.023717741796597e-10,2.6622646521047387e-10,3.9767232339194626e-4,4.7370760296466824e-4,0.7672483874902132,-6.385469103081418e-11,-7.603527957272197e-5,Abscess,0.8055196847284423
species,Pseudoleptotrichia sp. HMT 221,25,25,25,3.725261439305153e-10,4.242005829575982e-10,8.782874750217139e-4,1.6384496489578983e-4,0.40421659764097384,-5.16744390270829e-11,7.144425101259241e-4,Abscess,0.4828749625873255
species,Pseudoramibacter alactolyticus,25,25,25,7.044981505904076e-11,1.0605014573939953e-10,1.7491843329093397e-10,7.139196539041108e-4,0.027358330156160644,-3.5600330680358776e-11,-7.139194789856775e-4,Abscess,0.08957319947424448
species,Ralstonia pickettii,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,8.745921664546699e-11,1.0096520510651637e-4,0.05963483009045978,-1.3741886162936737e-11,-1.0096511764729973e-4,Abscess,0.11611715814970583
species,Riemerella sp. HMT 322,25,25,25,0.002048894257275515,1.012247911952451e-9,0.004403809215210476,0.0016970146277869571,0.00472473171731758,0.0020488932450276032,0.002706794587423519,Plaque,0.03663739331674334
species,Roseomonas mucosa,25,25,25,1.408996301180815e-10,2.129811721683791e-10,3.4983686658186794e-10,2.3734783812870425e-4,0.022190716370158223,-7.208154205029759e-11,-2.3734748829183766e-4,Abscess,0.08106030277363582
species,Rothia aeria,25,25,25,0.0018496122744220357,5.061239559762255e-10,0.005329527678490619,3.873784689255315e-4,0.0021593840822676834,0.0018496117682980798,0.004942149209565087,Plaque,0.0272699361246376
species,Rothia dentocariosa,25,25,25,0.0014661175876291219,2.377979504155641e-10,0.006013100905402905,0.0019626126629076657,0.006575766114271244,0.0014661173498311715,0.004050488242495239,Plaque,0.0433804272016103
species,Rothia mucilaginosa,25,25,25,2.2853455273509786e-4,7.454341025893267e-10,0.002954311083962222,9.595530935587591e-4,0.1251049578534359,2.2853380730099526e-4,0.001994757990403463,Plaque,0.20556279320155638
species,Ruminococcaceae G-1 bacterium HMT 075,25,25,25,1.9714117275879215e-9,2.129811721683791e-10,0.0025070303373137823,2.6712428143868164e-4,0.03583990438424873,1.7584305554195423e-9,0.002239906055875101,Plaque,0.10439943889636202
species,Ruminococcaceae G-2 bacterium HMT 085,25,25,25,1.2142306450779583e-10,1.4690038107737133e-10,8.850483365054743e-5,3.5630926729691064e-10,0.7672483874902132,-2.5477316569575503e-11,8.850447734128013e-5,Abscess,0.8055196847284423
species,Saccharibacteria (TM7) G-1 bacterium HMT 346,25,25,25,5.758859935477501e-10,1.249857566941692e-9,0.004315385624303361,0.003307627185198019,0.8295682827366371,-6.739715733939419e-10,0.0010077584391053425,Abscess,0.8547067155468382
species,Saccharibacteria (TM7) G-1 bacterium HMT 347,25,25,25,1.2856222989061312e-10,1.4690038107737133e-10,0.0011336827861440457,3.5630926729691064e-10,0.7672483874902132,-1.8338151186758212e-11,0.0011336824298347785,Abscess,0.8055196847284423
species,Saccharibacteria (TM7) G-1 bacterium HMT 348,25,25,25,1.9714117275879215e-9,2.129811721683791e-10,0.005846514856233038,5.739077101237305e-4,0.11239768319071032,1.7584305554195423e-9,0.005272607146109307,Plaque,0.19181380683511182
species,Saccharibacteria (TM7) G-1 bacterium HMT 349,25,25,25,1.4836243381942282e-10,2.1210029147879906e-10,7.817347464040592e-4,2.821921319706412e-4,0.19651934789959508,-6.373785765937625e-11,4.995426144334179e-4,Abscess,0.28201802523253583
species,Saccharibacteria (TM7) G-1 bacterium HMT 352,25,25,25,3.651233738116656e-11,5.3025072869699766e-11,2.294512207300958e-4,4.1558557259348486e-5,0.4841898201149805,-1.6512735488533204e-11,1.878926634707473e-4,Abscess,0.5587778080700297
species,Saccharibacteria (TM7) G-1 bacterium HMT 869,25,25,25,7.302467476233312e-11,9.793358738491423e-11,1.7698224629010616e-4,2.375395115312738e-10,0.28180362857627694,-2.4908912622581107e-11,1.7698200875059463e-4,Abscess,0.37070596378188814
species,Saccharibacteria (TM7) G-1 bacterium HMT 952,25,25,25,1.7141630652081748e-10,2.1210029147879906e-10,8.196756228647125e-4,1.2927281042710988e-4,0.5360092697932004,-4.068398495798158e-11,6.904028124376026e-4,Abscess,0.6059235223749222
species,Saccharibacteria (TM7) G-1 bacterium HMT 957,25,25,25,1.4604934952466625e-10,2.1210029147879906e-10,1.9933796186911607e-4,2.4699592679055024e-4,0.04086222382142676,-6.605094195413282e-11,-4.765796492143417e-5,Abscess,0.10439943889636202
species,Saccharibacteria (TM7) G-2 bacterium HMT 350,25,25,25,3.651233738116656e-11,4.8966793692457115e-11,5.223723931603082e-6,1.187697557656369e-10,0.1389052348020827,-1.2454456311290553e-11,5.223605161847316e-6,Abscess,0.22244968761782807
species,Saccharibacteria (TM7) G-3 bacterium HMT 351,25,25,25,5.948445676706096e-10,5.350453884350192e-10,9.994872513328487e-4,0.001933524987738526,0.40421659764097384,5.979917923559041e-11,-9.340377364056773e-4,Plaque,0.4828749625873255
species,Saccharibacteria (TM7) G-4 bacterium HMT 355,25,25,25,7.302467476233312e-11,1.0605014573939953e-10,4.168753018153358e-4,8.831311025789723e-5,0.1785136580054106,-3.302547097706641e-11,3.2856219155743855e-4,Abscess,0.26213633501126743
species,Saccharibacteria (TM7) G-5 bacterium HMT 356,25,25,25,7.302467476233312e-11,1.0649058608418955e-10,2.400590522227407e-4,5.2268142446724665e-5,0.14623118542852132,-3.346591132185643e-11,1.8779090977601604e-4,Abscess,0.22838934261274355
species,Saccharibacteria (TM7) G-6 bacterium HMT 870,25,25,25,7.270322493751896e-10,5.832758015666975e-10,0.0020156927959913986,1.999489161048825e-4,0.19651934789959508,1.4375644780849202e-10,0.0018157438798865162,Plaque,0.28201802523253583
species,Scardovia inopinata,25,25,25,7.044981505904076e-11,1.0605014573939953e-10,1.7491843329093397e-10,6.489893115458916e-4,0.027358330156160644,-3.5600330680358776e-11,-6.489891366274584e-4,Abscess,0.08957319947424448
species,Scardovia wiggsiae,25,25,25,7.044981505904076e-11,1.144426456076591e-10,2.541941955911531e-4,0.0035661795394583457,0.01143066708051777,-4.399283054861834e-11,-0.0033119853438671925,Abscess,0.05655630289387467
species,Schaalia georgiae,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,5.3370451487589284e-5,0.04086222382142676,-1.7800165340179388e-11,-5.337036402837264e-5,Abscess,0.10439943889636202
species,Schaalia lingnae,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,2.0384256936870987e-4,0.012337440392892186,-1.7800165340179388e-11,-2.0384248190949322e-4,Abscess,0.05655630289387467
species,Schaalia sp. HMT 172,25,25,25,7.302467476233312e-11,1.0605014573939953e-10,3.166658936389812e-5,1.78975435575275e-4,0.30656198305521637,-3.302547097706641e-11,-1.473088462113769e-4,Abscess,0.39389650148373734
species,Schaalia sp. HMT 178,25,25,25,1.0167760826908787e-9,2.288852912153182e-10,6.739689116718001e-4,9.847334865213822e-5,0.11239768319071032,7.878907914755605e-10,5.754955630196618e-4,Plaque,0.19181380683511182
species,Schaalia sp. HMT 180,25,25,25,8.488414817741709e-4,4.2788793947010324e-9,0.0021667455722615874,0.0022632196491917016,0.1785136580054106,8.488372028947762e-4,-9.647407693011423e-5,Plaque,0.26213633501126743
species,Schaalia sp. HMT 877,25,25,25,7.044981505904076e-11,1.0605014573939953e-10,6.527964579897931e-5,3.9198627675209984e-5,0.1251049578534359,-3.5600330680358776e-11,2.6081018123769327e-5,Abscess,0.20556279320155638
species,Selenomonas artemidis,25,25,25,5.691113596084417e-10,4.2596234433675826e-10,7.563495346306252e-4,3.7835545530083277e-4,0.40421659764097384,1.4314901527168346e-10,3.779940793297924e-4,Plaque,0.4828749625873255
species,Selenomonas dianae,25,25,25,1.0953701214349968e-10,1.4690038107737133e-10,8.827929488311043e-5,3.5630926729691064e-10,0.16998484708770295,-3.7363368933871654e-11,8.827893857384313e-5,Abscess,0.2512819478687783
species,Selenomonas flueggei,25,25,25,4.190919119218297e-10,5.273642623170573e-10,4.340124733534153e-4,3.737354426326027e-4,0.8086544789363024,-1.0827235039522757e-10,6.027703072081258e-5,Abscess,0.8390264781451776
species,Selenomonas infelix,25,25,25,4.190919119218297e-10,9.110231207572059e-10,0.001643766886830188,4.5851767307825814e-4,0.6091890876160863,-4.919312088353762e-10,0.0011852492137519298,Abscess,0.6748410444268425
species,Selenomonas noxia,25,25,25,0.002006247162670985,1.464555264363778e-8,0.005820860729909241,0.0018010472966307953,0.02553090234439121,0.0020062325171183414,0.004019813433278446,Plaque,0.08680506797093011
species,Selenomonas sp. HMT 126,25,25,25,2.4657435270664265e-10,4.1017220402437794e-10,1.4754820943414313e-4,1.8401108153681412e-4,0.20600583969616187,-1.635978513177353e-10,-3.6462872102670994e-5,Abscess,0.2937244553087211
species,Selenomonas sp. HMT 133,25,25,25,7.302467476233312e-11,9.793358738491423e-11,1.3195075004325573e-4,2.375395115312738e-10,0.21582066439530526,-2.4908912622581107e-11,1.319505125037442e-4,Abscess,0.3037985148494424
species,Selenomonas sp. HMT 134,25,25,25,1.0567472258856114e-10,3.036743735857353e-10,2.6237764993640093e-10,0.0014860763199747644,0.001643305863882038,-1.9799965099717414e-10,-0.0014860760575971144,Abscess,0.025680853499581678
